0.0323165	0	0
0.0969496	0	0
0.161583	0	0
0.226216	0	0
0.290849	0	0
0.355482	0	0
0.420115	0	0
0.484748	0	0
0.549381	0	0
0.614014	0	0
0.678647	0	0
0.74328	0	0
0.807913	0	0
0.872546	0.00119736	0.000842377
0.937179	0.114696	0.0167772
1.00181	1.09281	0.0564824
1.06645	2.18453	0.0673341
1.13108	2.25601	0.0750242
1.19571	2.11474	0.0728726
1.26034	1.97722	0.0606073
1.32498	1.73738	0.0513174
1.38961	1.73561	0.0506563
1.45424	1.43496	0.0415432
1.51888	1.3277	0.0365417
1.58351	1.17191	0.0384158
1.64814	1.17077	0.0323076
1.71278	1.19506	0.031709
1.77741	1.19951	0.0350984
1.84204	1.08994	0.0331647
1.90667	1.15828	0.0340662
1.97131	1.1358	0.0295962
2.03594	1.12401	0.0327713
2.10057	1.00806	0.0284115
2.16521	1.03156	0.0270569
2.22984	1.04718	0.0276708
2.29447	1.03753	0.0227908
2.35911	1.10001	0.0237054
2.42374	1.08132	0.0247554
2.48837	1.05579	0.0193091
2.55301	1.04204	0.0222676
2.61764	1.09251	0.0224139
2.68227	1.09354	0.0250111
2.7469	1.10995	0.0233832
2.81154	1.12152	0.0210661
2.87617	1.05851	0.0181274
2.9408	1.03659	0.018019
3.00544	1.05155	0.0186409
3.07007	1.09584	0.019872
3.1347	1.10276	0.0205275
3.19934	1.0984	0.0189233
3.26397	1.07099	0.0150634
3.3286	1.07076	0.0166408
3.39323	1.07095	0.0157785
3.45787	1.06218	0.0169348
3.5225	1.05925	0.0148873
3.58713	1.06883	0.0155946
3.65177	1.05414	0.0142829
3.7164	1.10407	0.0171269
3.78103	1.07688	0.0141338
3.84567	1.03501	0.0162653
3.9103	1.025	0.0138236
3.97493	1.01107	0.0139658
4.03956	1.01119	0.0101281
4.1042	1.01197	0.0119409
4.16883	1.00233	0.0146541
4.23346	1.01279	0.0146481
4.2981	1.01949	0.0120229
4.36273	1.019	0.0116777
4.42736	1.02126	0.0127445
4.492	1.00992	0.0120649
4.55663	1.03658	0.0104252
4.62126	1.03375	0.0113481
4.6859	1.02523	0.0118716
4.75053	1.01331	0.0123087
4.81516	0.995853	0.011625
4.87979	0.988829	0.0117928
4.94443	0.96349	0.0117773
5.00906	0.977188	0.010202
5.07369	0.981565	0.0102661
5.13833	0.993166	0.0116133
5.20296	0.988218	0.0108521
5.26759	0.977651	0.0112293
5.33223	1.00435	0.0094708
5.39686	1.01635	0.010922
5.46149	1.03594	0.0101286
5.52613	1.00965	0.00955629
5.59076	1.01093	0.00910077
5.65539	0.992655	0.00984493
5.72002	0.962329	0.0094244
5.78466	0.965311	0.00998559
5.84929	0.973737	0.00932508
5.91392	0.959786	0.00975205
5.97856	0.965906	0.0095261
6.04319	0.986498	0.0106542
6.10782	0.97637	0.00817084
6.17246	0.978538	0.00929666
6.23709	1.0026	0.0086284
6.30172	0.990988	0.0081743
6.36635	1.00084	0.00919167
6.43099	0.996068	0.00883855
