0.0119055	0	0
0.0357165	0	0
0.0595275	0	0
0.0833386	0	0
0.10715	0	0
0.130961	0	0
0.154772	0	0
0.178583	0	0
0.202394	0	0
0.226205	0	0
0.250016	0	0
0.273827	0	0
0.297638	0	0
0.321449	0	0
0.34526	0	0
0.369071	0	0
0.392882	0	0
0.416693	0	0
0.440504	0	0
0.464315	0	0
0.488126	0	0
0.511937	0	0
0.535748	0	0
0.559559	0	0
0.58337	0	0
0.607181	0	0
0.630992	0	0
0.654803	0	0
0.678614	0	0
0.702425	0	0
0.726236	0	0
0.750047	0	0
0.773858	0	0
0.797669	0	0
0.82148	0	0
0.845291	8.66118e-06	8.66118e-06
0.869102	0.000294953	7.0374e-05
0.892913	0.0088875	0.000427765
0.916724	0.0830223	0.00139537
0.940535	0.349167	0.00254885
0.964346	0.909555	0.00394953
0.988157	1.6641	0.00664289
1.01197	2.40626	0.0083736
1.03578	2.94147	0.00877775
1.05959	3.19626	0.00833858
1.0834	3.20061	0.00709555
1.10721	3.02032	0.00940604
1.13102	2.72231	0.00890454
1.15483	2.37251	0.00764105
1.17865	2.01082	0.0074156
1.20246	1.66684	0.0068871
1.22627	1.35421	0.00524276
1.25008	1.08351	0.00452437
1.27389	0.861995	0.00397133
1.2977	0.685564	0.00422253
1.32151	0.557218	0.00429795
1.34532	0.462732	0.00373707
1.36913	0.407485	0.00345208
1.39294	0.384098	0.0031341
1.41676	0.383093	0.00288409
1.44057	0.40403	0.00278918
1.46438	0.432878	0.00245908
1.48819	0.477817	0.00260862
1.512	0.517286	0.00257328
1.53581	0.557415	0.00291576
1.55962	0.585578	0.00353499
1.58343	0.601891	0.00345757
1.60724	0.607124	0.00331829
1.63105	0.606638	0.00268189
1.65487	0.605485	0.0028898
1.67868	0.606868	0.00295198
1.70249	0.632139	0.00349866
1.7263	0.688033	0.00324071
1.75011	0.77026	0.00331471
1.77392	0.885852	0.00360216
1.79773	1.03333	0.00353116
1.82154	1.19331	0.00349986
1.84535	1.34786	0.00356589
1.86916	1.49303	0.00406951
1.89298	1.59338	0.00466888
1.91679	1.65203	0.00519525
1.9406	1.65604	0.00551328
1.96441	1.61228	0.0053988
1.98822	1.53509	0.00409722
2.01203	1.42796	0.00366969
2.03584	1.31286	0.00322145
2.05965	1.19951	0.00319505
2.08346	1.10196	0.00317741
2.10727	1.02107	0.00337128
2.13109	0.953859	0.00353186
2.1549	0.908783	0.00354457
2.17871	0.878114	0.00286165
2.20252	0.854696	0.00269889
2.22633	0.839487	0.00263879
2.25014	0.828994	0.00286644
2.27395	0.820705	0.0025785
2.29776	0.826356	0.00270837
2.32157	0.839424	0.00257165
2.34539	0.856376	0.00225994
2.3692	0.888066	0.00223171
